name	author	enable	local	remote_repository	remote_commit	remote_path
neo23x0-gen-excel-xor-obfuscation-velvetsweatshop	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_excel_xor_obfuscation_velvetsweatshop.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_excel_xor_obfuscation_velvetsweatshop.yar
neo23x0-gen-excel4macro-sharpshooter	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_Excel4Macro_Sharpshooter.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_Excel4Macro_Sharpshooter.yar
neo23x0-gen-exploit-cve-2017-10271-weblogic	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_exploit_cve_2017_10271_weblogic.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_exploit_cve_2017_10271_weblogic.yar
neo23x0-gen-faked-versions	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_faked_versions.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_faked_versions.yar
neo23x0-gen-file-anomalies	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_file_anomalies.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_file_anomalies.yar
neo23x0-gen-fireeye-redteam-tools	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_fireeye_redteam_tools.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_fireeye_redteam_tools.yar
neo23x0-gen-floxif	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_floxif.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_floxif.yar
neo23x0-gen-gen-cactustorch	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_gen_cactustorch.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_gen_cactustorch.yar
neo23x0-gen-github-net-redteam-tools-guids	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_github_net_redteam_tools_guids.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_github_net_redteam_tools_guids.yar
neo23x0-gen-github-net-redteam-tools-names	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_github_net_redteam_tools_names.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_github_net_redteam_tools_names.yar
neo23x0-gen-gobfuscate	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_gobfuscate.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_gobfuscate.yar
neo23x0-gen-google-anomaly	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_google_anomaly.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_google_anomaly.yar
neo23x0-gen-gpp-cpassword	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_gpp_cpassword.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_gpp_cpassword.yar
neo23x0-gen-hawkeye	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_hawkeye.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_hawkeye.yar
neo23x0-gen-hktl-roothelper	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_hktl_roothelper.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_hktl_roothelper.yar
neo23x0-gen-hta-anomalies	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_hta_anomalies.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_hta_anomalies.yar
neo23x0-gen-hunting-susp-rar	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_hunting_susp_rar.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_hunting_susp_rar.yar
neo23x0-gen-icon-anomalies	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_icon_anomalies.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_icon_anomalies.yar
neo23x0-gen-impacket-tools	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_impacket_tools.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_impacket_tools.yar
neo23x0-gen-invoke-mimikatz	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_invoke_mimikatz.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_invoke_mimikatz.yar
neo23x0-gen-invoke-psimage	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_invoke_psimage.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_invoke_psimage.yar
neo23x0-gen-invoke-thehash	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_invoke_thehash.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_invoke_thehash.yar
neo23x0-gen-javascript-powershell	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_javascript_powershell.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_javascript_powershell.yar
neo23x0-gen-kerberoast	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_kerberoast.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_kerberoast.yar
neo23x0-gen-khepri	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_khepri.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_khepri.yar
neo23x0-gen-kirbi-mimkatz	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_kirbi_mimkatz.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_kirbi_mimkatz.yar
neo23x0-gen-lnx-malware-indicators	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_lnx_malware_indicators.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_lnx_malware_indicators.yar
neo23x0-gen-loaders	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_loaders.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_loaders.yar
neo23x0-gen-macro-builders	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_macro_builders.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_macro_builders.yar
neo23x0-gen-macro-shellexecute-action	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_macro_ShellExecute_action.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_macro_ShellExecute_action.yar
neo23x0-gen-macro-staroffice-suspicious	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_macro_staroffice_suspicious.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_macro_staroffice_suspicious.yar
neo23x0-gen-mal-backnet	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_mal_backnet.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_mal_backnet.yar
neo23x0-gen-mal-link	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_mal_link.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_mal_link.yar
neo23x0-gen-mal-scripts	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_mal_scripts.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_mal_scripts.yar
neo23x0-gen-malware-macos-plist-suspicious	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_malware_MacOS_plist_suspicious.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_malware_MacOS_plist_suspicious.yar
neo23x0-gen-malware-set-qa	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_malware_set_qa.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_malware_set_qa.yar
neo23x0-gen-merlin-agent	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_merlin_agent.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_merlin_agent.yar
neo23x0-gen-metasploit-loader-rsmudge	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_metasploit_loader_rsmudge.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_metasploit_loader_rsmudge.yar
neo23x0-gen-metasploit-payloads	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_metasploit_payloads.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_metasploit_payloads.yar
neo23x0-gen-mimikatz	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_mimikatz.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_mimikatz.yar
neo23x0-gen-mimikittenz	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_mimikittenz.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_mimikittenz.yar
neo23x0-gen-mimipenguin	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_mimipenguin.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_mimipenguin.yar
neo23x0-gen-nopowershell	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_nopowershell.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_nopowershell.yar
neo23x0-gen-osx-backdoor-bella	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_osx_backdoor_bella.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_osx_backdoor_bella.yar
neo23x0-gen-osx-evilosx	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_osx_evilosx.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_osx_evilosx.yar
neo23x0-gen-osx-pyagent-persistence	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_osx_pyagent_persistence.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_osx_pyagent_persistence.yar
neo23x0-gen-p0wnshell	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_p0wnshell.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_p0wnshell.yar
neo23x0-gen-pirpi	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_pirpi.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_pirpi.yar
neo23x0-gen-powerkatz	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_powerkatz.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_powerkatz.yar
neo23x0-gen-powershdll	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_powershdll.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_powershdll.yar
neo23x0-gen-powershell-empire	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_powershell_empire.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_powershell_empire.yar
neo23x0-gen-powershell-invocation	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_powershell_invocation.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_powershell_invocation.yar
neo23x0-gen-powershell-obfuscation	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_powershell_obfuscation.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_powershell_obfuscation.yar
neo23x0-gen-powershell-suite	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_powershell_suite.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_powershell_suite.yar
neo23x0-gen-powershell-susp	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_powershell_susp.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_powershell_susp.yar
neo23x0-gen-powershell-toolkit	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_powershell_toolkit.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_powershell_toolkit.yar
neo23x0-gen-powersploit-dropper	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_powersploit_dropper.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_powersploit_dropper.yar
neo23x0-gen-ps-empire-eval	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_ps_empire_eval.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_ps_empire_eval.yar
neo23x0-gen-ps-osiris	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_ps_osiris.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_ps_osiris.yar
neo23x0-gen-ps1-shellcode	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_ps1_shellcode.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_ps1_shellcode.yar
neo23x0-gen-pua	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_pua.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_pua.yar
neo23x0-gen-pupy-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_pupy_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_pupy_rat.yar
neo23x0-gen-python-encoded-adware	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_python_encoded_adware.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_python_encoded_adware.yar
neo23x0-gen-python-pty-shell	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_python_pty_shell.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_python_pty_shell.yar
neo23x0-gen-python-pyminifier-encoded-payload	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_python_pyminifier_encoded_payload.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_python_pyminifier_encoded_payload.yar
neo23x0-gen-python-reverse-shell	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_python_reverse_shell.yara	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_python_reverse_shell.yara
neo23x0-gen-rar-exfil	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_rar_exfil.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_rar_exfil.yar
neo23x0-gen-rats-malwareconfig	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_rats_malwareconfig.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_rats_malwareconfig.yar
neo23x0-gen-recon-indicators	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_recon_indicators.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_recon_indicators.yar
neo23x0-gen-redmimicry	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_redmimicry.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_redmimicry.yar
neo23x0-gen-redsails	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_redsails.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_redsails.yar
neo23x0-gen-regsrv32-issue	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_regsrv32_issue.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_regsrv32_issue.yar
neo23x0-gen-remote-potato0	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_remote_potato0.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_remote_potato0.yar
neo23x0-gen-rottenpotato	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_rottenpotato.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_rottenpotato.yar
neo23x0-gen-sfx-with-microsoft-copyright	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_sfx_with_microsoft_copyright.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_sfx_with_microsoft_copyright.yar
neo23x0-gen-sharpcat	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_sharpcat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_sharpcat.yar
neo23x0-gen-shikataganai	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_shikataganai.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_shikataganai.yar
neo23x0-gen-sign-anomalies	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_sign_anomalies.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_sign_anomalies.yar
neo23x0-gen-solarwinds-credential-stealer	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_solarwinds_credential_stealer.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_solarwinds_credential_stealer.yar
neo23x0-gen-susp-bat-aux	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_susp_bat_aux.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_susp_bat_aux.yar
neo23x0-gen-susp-cmd-var-expansion	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_susp_cmd_var_expansion.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_susp_cmd_var_expansion.yar
neo23x0-gen-susp-hacktool	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_susp_hacktool.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_susp_hacktool.yar
neo23x0-gen-susp-js-obfuscatorio	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_susp_js_obfuscatorio.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_susp_js_obfuscatorio.yar
neo23x0-gen-susp-lnk	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_susp_lnk.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_susp_lnk.yar
neo23x0-gen-susp-lnk-files	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_susp_lnk_files.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_susp_lnk_files.yar
neo23x0-gen-susp-obfuscation	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_susp_obfuscation.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_susp_obfuscation.yar
neo23x0-gen-susp-office-dropper	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_susp_office_dropper.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_susp_office_dropper.yar
neo23x0-gen-susp-sfx	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_susp_sfx.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_susp_sfx.yar
neo23x0-gen-susp-strings-in-ole	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_susp_strings_in_ole.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_susp_strings_in_ole.yar
neo23x0-gen-susp-wer-files	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_susp_wer_files.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_susp_wer_files.yar
neo23x0-gen-susp-xor	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_susp_xor.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_susp_xor.yar
neo23x0-gen-suspicious-inpage-dropper	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_suspicious_InPage_dropper.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_suspicious_InPage_dropper.yar
neo23x0-gen-suspicious-strings	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_suspicious_strings.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_suspicious_strings.yar
neo23x0-gen-sysinternals-anomaly	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_sysinternals_anomaly.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_sysinternals_anomaly.yar
neo23x0-gen-tempracer	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_tempracer.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_tempracer.yar
neo23x0-gen-thumbs-cloaking	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_thumbs_cloaking.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_thumbs_cloaking.yar
neo23x0-gen-transformed-strings	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_transformed_strings.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_transformed_strings.yar
neo23x0-gen-tscookie-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_tscookie_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_tscookie_rat.yar
neo23x0-gen-unicorn-obfuscated-powershell	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_unicorn_obfuscated_powershell.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_unicorn_obfuscated_powershell.yar
neo23x0-gen-unspecified-malware	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_unspecified_malware.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_unspecified_malware.yar
neo23x0-gen-url-persitence	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_url_persitence.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_url_persitence.yar
neo23x0-gen-url-to-local-exe	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_url_to_local_exe.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_url_to_local_exe.yar
neo23x0-gen-vhd-anomaly	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_vhd_anomaly.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_vhd_anomaly.yar
neo23x0-gen-webshells	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_webshells.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_webshells.yar
neo23x0-gen-win-privesc	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_win_privesc.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_win_privesc.yar
neo23x0-gen-winpayloads	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_winpayloads.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_winpayloads.yar
neo23x0-gen-winshells	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_winshells.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_winshells.yar
neo23x0-gen-wmi-implant	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_wmi_implant.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_wmi_implant.yar
neo23x0-gen-xor-hunting	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_xor_hunting.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_xor_hunting.yar
neo23x0-gen-xored-pe	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_xored_pe.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_xored_pe.yar
neo23x0-gen-xtreme-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_xtreme_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_xtreme_rat.yar
neo23x0-gen-ysoserial-payloads	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_ysoserial_payloads.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_ysoserial_payloads.yar
neo23x0-gen-zoho-rcef-logs	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_zoho_rcef_logs.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_zoho_rcef_logs.yar
neo23x0-general-cloaking	Florian Roth (Neo23x0)	TRUE	neo23x0/general_cloaking.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/general_cloaking.yar
neo23x0-general-officemacros	Florian Roth (Neo23x0)	TRUE	neo23x0/general_officemacros.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/general_officemacros.yar
neo23x0-generic-anomalies	Florian Roth (Neo23x0)	TRUE	neo23x0/generic_anomalies.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/generic_anomalies.yar
neo23x0-generic-cryptors	Florian Roth (Neo23x0)	TRUE	neo23x0/generic_cryptors.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/generic_cryptors.yar
neo23x0-generic-dumps	Florian Roth (Neo23x0)	TRUE	neo23x0/generic_dumps.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/generic_dumps.yar
neo23x0-generic-exe2hex-payload	Florian Roth (Neo23x0)	TRUE	neo23x0/generic_exe2hex_payload.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/generic_exe2hex_payload.yar
neo23x0-last month	Florian Roth (Neo23x0)	TRUE	neo23x0/last month	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/last month
neo23x0-mal-avemaria-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/mal_avemaria_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/mal_avemaria_rat.yar
neo23x0-mal-codecov-hack	Florian Roth (Neo23x0)	TRUE	neo23x0/mal_codecov_hack.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/mal_codecov_hack.yar
neo23x0-mal-crime-unknown	Florian Roth (Neo23x0)	TRUE	neo23x0/mal_crime_unknown.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/mal_crime_unknown.yar
neo23x0-mal-cryp-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/mal_cryp_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/mal_cryp_rat.yar
neo23x0-mal-netsha	Florian Roth (Neo23x0)	TRUE	neo23x0/mal_netsha.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/mal_netsha.yar
neo23x0-mal-passwordstate-backdoor	Florian Roth (Neo23x0)	TRUE	neo23x0/mal_passwordstate_backdoor.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/mal_passwordstate_backdoor.yar
neo23x0-mal-ransom-lorenz	Florian Roth (Neo23x0)	TRUE	neo23x0/mal_ransom_lorenz.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/mal_ransom_lorenz.yar
neo23x0-pua-cryptocoin-miner	Florian Roth (Neo23x0)	TRUE	neo23x0/pua_cryptocoin_miner.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/pua_cryptocoin_miner.yar
neo23x0-pua-xmrig-monero-miner	Florian Roth (Neo23x0)	TRUE	neo23x0/pua_xmrig_monero_miner.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/pua_xmrig_monero_miner.yar
neo23x0-pup-lightftp	Florian Roth (Neo23x0)	TRUE	neo23x0/pup_lightftp.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/pup_lightftp.yar
neo23x0-spy-equation-fiveeyes	Florian Roth (Neo23x0)	TRUE	neo23x0/spy_equation_fiveeyes.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/spy_equation_fiveeyes.yar
neo23x0-spy-querty-fiveeyes	Florian Roth (Neo23x0)	TRUE	neo23x0/spy_querty_fiveeyes.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/spy_querty_fiveeyes.yar
neo23x0-spy-regin-fiveeyes	Florian Roth (Neo23x0)	TRUE	neo23x0/spy_regin_fiveeyes.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/spy_regin_fiveeyes.yar
neo23x0-thor-hacktools	Florian Roth (Neo23x0)	TRUE	neo23x0/thor-hacktools.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/thor-hacktools.yar
neo23x0-thor-inverse-matches	Florian Roth (Neo23x0)	TRUE	neo23x0/thor_inverse_matches.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/thor_inverse_matches.yar
neo23x0-thor-webshells	Florian Roth (Neo23x0)	TRUE	neo23x0/thor-webshells.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/thor-webshells.yar
neo23x0-threat-lenovo-superfish	Florian Roth (Neo23x0)	TRUE	neo23x0/threat_lenovo_superfish.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/threat_lenovo_superfish.yar
neo23x0-vul-cve-2020-0688	Florian Roth (Neo23x0)	TRUE	neo23x0/vul_cve_2020_0688.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/vul_cve_2020_0688.yar
